"","GSP1","COS1","GSP2","COS2","GSP3","COS3","GSP4","COS4","GSP5","COS5","combined"
"GATA3",0.0288381715296759,0.0288381715296759,0.00595734760323852,0.00595734760323852,0.00690146406744774,0.00690146406744774,0.00818416521403253,0.00818416521403253,0.0126876816374517,0.0126876816374517,0.00911775081321342
"GGH",0.000543680094526988,0.000543680094526988,0.00011858912113305,0.00011858912113305,0.000533794998110126,0.000533794998110126,0.00612360370727316,0.00612360370727316,0.0244157832829711,0.0244157832829711,0.000404880138486385
"YWHAH",0.179878795648916,0.179878795648916,0.0835829505388765,0.0835829505388765,0.0748840404998316,0.0748840404998316,0.0444997296469728,0.0444997296469728,0.0415024341438277,0.0415024341438277,0.0648486844116283
"HTRA1",2.92905613161134e-11,2.92905613161134e-11,8.52466696284272e-16,8.52466696284272e-16,1.70689359317291e-16,1.70689359317291e-16,1.37846699710441e-14,1.37846699710441e-14,1.46677251706328e-12,1.46677251706328e-12,6.66133814775094e-16
"LSM5",0.109382356081305,0.109382356081305,0.0166226979144628,0.0166226979144628,0.00527309209286575,0.00527309209286575,0.00268431319307094,0.00268431319307094,0.00279440406993925,0.00279440406993925,0.00505578450711675
"MBD3",0.663639833433654,0.663639833433654,0.576840423248657,0.576840423248657,0.522293413667255,0.522293413667255,0.497008795547877,0.497008795547877,0.477043969146916,0.477043969146916,0.550467592787271
"MARCH2",0.56263845290439,0.56263845290439,0.386404771144324,0.386404771144324,0.205547155127724,0.205547155127724,0.179173188988714,0.179173188988714,0.231891695995319,0.231891695995319,0.277378473862203
"ADAM10",0.00162781269380696,0.00162781269380696,1.3185597230736e-05,1.3185597230736e-05,8.34789287917914e-07,8.34789287917914e-07,5.16906033642961e-07,5.16906033642961e-07,2.05829767896404e-07,2.05829767896404e-07,6.1978350918146e-07
"C9orf91",0.121217551866726,0.121217551866726,0.111737778022017,0.111737778022017,0.308875806091593,0.308875806091593,0.374992172634644,0.374992172634644,0.278326155466911,0.278326155466911,0.193965044302002
"LPGAT1",0.000189576830540994,0.000189576830540994,7.1969410908812e-05,7.1969410908812e-05,6.65981148643136e-05,6.65981148643136e-05,0.000130582353540687,0.000130582353540687,0.000261868933615239,0.000261868933615239,0.000109500613728941
"CHCHD5",0.323921757028914,0.323921757028914,0.38910505460573,0.38910505460573,0.241446445002384,0.241446445002384,0.26734850698022,0.26734850698022,0.392795279760997,0.392795279760997,0.315080393155176
"NUP54",0.334007102658785,0.334007102658785,0.15583356793554,0.15583356793554,0.0486392494793901,0.0486392494793901,0.0277953761663196,0.0277953761663196,0.0321343569192819,0.0321343569192819,0.0521599122576887
